Id,hate_speech,offensive_language,neither,clean_tweet,,,
13516,0,1,0,every psychology class has that annoying cunt who relates everything to herself just bc she has add and her parents got divorced noonecares,,,
13517,0,1,0,every bitch that love bank account in overdraft,,,
13518,0,1,0,every bitch was born to break a man,,,
13519,0,0,1,every character on thesimpsons is trash and they re trash on purpose if you don t get that you don t get the joke,,,
13520,0,1,0,every chick say that she a bad bitch,,,
13521,0,1,0,every day i wake up celebrating why i just dodged a bullet from a crazy bitch,,,
13522,0,1,0,every good story starts off with so this bitch lol,,,
13523,1,0,0,every gook in losangeles should be deported or killed,,,
13524,0,1,0,every half breed cop in america is trying to rape white women,,,
13525,0,1,0,every nigga can make a female act like a bitch thatsafact,,,
13526,0,1,0,every nigga tryna fuck the next nigga bitch but not knowing his bitch is the next nigga bitch,,,
13527,0,1,0,every nigga tryna fuck the next nigga bitch not knowing his bitch is the next nigga bitch,,,
13528,0,1,0,every nigga trynna fuc the next nigga bitch not knowing his bitch is the next nigga bitch,,,
13529,0,1,0,every one of then would just be adding me to their collections of hoes,,,
13530,0,1,0,every pussy the same but i feel like i ain t get enough,,,
13531,0,1,0,every real nicca need a real bitch jayfacts,,,
13532,1,0,0,every slant in losangeles should be deported those scum have no right to be here chinatown should be bulldozed,,,
13533,1,0,0,every spic cop in losangeles has raped or has thought about raping a white woman that s why those half breeds get jobs as pigs,,,
13534,1,0,0,every spic cop in losangeles is loyal to the latinkings,,,
13535,1,0,0,every spic cop should be killed those pigs only got their job to get even but white people never did anything to them,,,
13536,0,1,0,every time i fuck i gotta hit me least like two bitches,,,
13537,0,0,1,every time i play a patapon game and hear the ushishi theme i think of a beatboxing monkey yo yo yo get uppa,,,
13538,0,1,0,every time i m posted up using my phone a macy s employee wanna scare me 128553 128074 bitches,,,
13539,0,1,0,every time my mom calls me it s to bitch at me about something lol,,,
13540,0,1,0,everybody everybody everybody everybody sit yo bitch ass down and listen to this true motherfuckin told by kendrick lamar rolls crash,,,
13541,0,1,0,everybody was bout to fuck a fat bitch,,,
13542,0,1,0,everybody fucking everybody bitch 128588 128168 128168 9996 65039 128080 128079 128078 128581 everybody with the shit that s life 128165 128173,,,
13543,0,1,0,everybody got foreign bitches and foreign cars 128564 128564,,,
13544,0,1,0,everybody got some to say 128129 everybody hate 128553 if you ask me 9757 65039 every bitch gay 128525 128525,,,
13545,0,1,0,everybody is being a bitch at my house,,,
13546,0,0,1,everybody loves pot brownies but i bring crystal meth cupcakes to a party suddenly i m the weirdo,,,
13547,0,1,0,everybody that s still on facebook ghetto or pregnant idc,,,
13548,0,1,0,everyday i wake up i got a different bitch,,,
13549,0,1,0,everyday i wake up celebrating why i just dodged a bullet from a crazy bitch,,,
13550,0,1,0,everyone needs to stop bitchin about jeter youre witnessing the last week of baseball from the greatest player to wear a yankees uniform,,,
13551,1,0,0,everyone calls me b they be like oh wassup b 128524 and i be like wassup my niggah,,,
13552,0,0,1,everyone is talking about lebron james or the voice and i m just here eating cream filling out of oreos,,,
13553,0,1,0,everyone liked evil me this me is a pussy fuck compassion,,,
13554,0,1,0,everyone staring at me like whats this bitch doing here 128557 128557 128557 128557 128557 128557,,,
13555,1,0,0,everyone tells me the exact same thing but i won t listen coon,,,
13556,0,1,0,everyone that says letsmakeitawkward is a queer justmadeitawkward,,,
13557,0,0,1,everyone thinks that i m not the person on my id like look at my moles i don t understand like i colored my hair what a big difference,,,
13558,0,1,0,everyone up north is getting pregnant i m glad my bitch ass moved down here,,,
13559,0,1,0,everything don t deserve a reaction so don t think because you do something that i m jump no bitch i m focused on money not your sad ass,,,
13560,0,1,0,everytime i clean the room my mom tells me what bitch is coming over this time lmao what a dick,,,
13561,0,1,0,everytime i fuck i gotta hit me at least two bitches,,,
13562,0,1,0,everytime i go out i ain t never wit no new bitches cuzzints,,,
13563,0,0,1,everywhere you look all you see is hillbilly deluxe big timin in a small town smalltownproblems neversaiditwasabadthing brooksndunn,,,
13564,0,1,0,ew i hate when ratchet ass hoes post stranger danger ewww bitch,,,
13565,0,1,0,ew wtf lol 8220 lmfaooooo rt lmfaooooooooo bitches goin gay for this,,,
13566,0,1,0,ewh bitch you look like an inbred,,,
13567,0,1,0,ewww bitch canunot fuckoff,,,
13568,0,0,1,except i used to be super tan and now i m yellow pale lol,,,
13569,0,1,0,except dat hazel nigga rt 8220 i think all dem hoes on lahhh regular 8221 128072 i know i can hit all of em too 128553,,,
13570,0,1,0,excuse me here s your nose i found it in my business hoe,,,
13571,0,1,0,exes swear they can do better then you see their next bitch 128514 128514 128514 128553 128553 128553 128514 128514 128514 128514 128514 128514 128514 128553,,,
13572,0,1,0,experience charlie married woman who loves hot phone sex with strangers can you get me off 27,,,
13573,0,1,0,experience charlie married woman who loves hot phone sex with strangers can you get me off 27,,,
13574,0,0,1,experience charlie married woman who loves hot phone sex with strangers can you get me off 27,,,
13575,0,1,0,extra hard for these hoes,,,
13576,0,1,0,eyebrows up and down like wall street homes rt alpha95 rt c y all bitches wilding with pencil 128533,,,
13577,0,0,1,ff has been consistently one of marvel s worst properties ultimate ff was good but the entire ultimate universe is now in the trash,,,
13578,0,1,0,fuck are you talkin about rt its like the guy that asks for your number and then says you ugly and a bitch when you say no 8230,,,
13579,0,1,0,fuck you youkeish we have y all faggots next,,,
13580,0,1,0,fuck you you re a fucking a lowlife piece of trash,,,
13581,0,1,0,fucking walk off in the bronx,,,
13582,0,1,0,fwm on twitter got strippers escorts artists hustlaz hittaz bitches niggas i m dat dude,,,
13583,0,1,0,face only yo bitch could love,,,
13584,0,1,0,facebook is for fags,,,
13585,0,0,1,facebook is for the birds i m over it,,,
13586,0,1,0,facts can be a bitch sometimes,,,
13587,0,1,0,faded swear to god i m faded my bitch educated had her clients pay the payment,,,
13588,1,0,0,faggot ass bitch nigga,,,
13589,0,0,1,fairy tale hat free crochet pattern for child and adult at,,,
13590,0,0,1,fairy tale world lmao,,,
13591,0,1,0,fake ass hoes all around,,,
13592,0,1,0,fake ass people that s why i don t have no respect for em frontin ass bitches too,,,
13593,0,1,0,fake niccas ain t far dog they right in ya face,,,
13594,0,0,1,fake tits 8220 a hoe 8220 badd can u guess what i was 8220 twitpic your halloween costumes 8221,,,
13595,0,1,0,falls in that pussy like quick sand 128524,,,
13596,0,1,0,false start bitches,,,
13597,0,1,0,fam 8220 telling bitches you re sterile so you can hit em raw gt gt gt gt gt gt 8221,,,
13598,0,1,0,famous women be the biggest hoes,,,
13599,0,0,1,fantasy squad doing so trash,,,
13600,0,1,0,fat trel that niggah 128076,,,
13601,1,0,0,fat ass hoe holding up the machine,,,
13602,1,0,0,fat ass inbred rednecks like paula deen are breed that are going extinct i mean look at that woman i would hate to be her scale,,,
13603,0,1,0,fat bitch,,,
13604,0,1,0,fat bitches twitter names be princesscookieneckbackcrack lmaoo 128514 128514 128514,,,
13605,0,1,0,fat bitches got the most pictures,,,
13606,0,1,0,fat bitches need love too i ll fuck em 128175 128175,,,
13607,1,0,0,fat fucking funky nasty ass hoes,,,
13608,0,1,0,fat hoes on twitter calling themselves barbies bitch you ain t no damn barbie you a damn care bear,,,
13609,1,0,0,faux noise pundits don t like duck molester pro slavery racist homophobic teabagger darling phil robertson either,,,
13610,1,0,0,faux noise pundits don t like duck molester pro slavery racist homophobic teabagger darling phil robertson either,,,
13611,0,1,0,fck dem old hoes no double entree,,,
13612,0,1,0,fear no bitch,,,
13613,0,1,0,fear the queer,,,
13614,0,1,0,feb 18 was a record setting day for the word faggot apparently,,,
13615,0,1,0,fed ex some real hoe boys,,,
13616,0,1,0,feeeeeling tuna feelliiiing cunt,,,
13617,0,1,0,feel like a bitch for calling the cops on people but i d rather this bitch go to jail then someone get hit by a wreck less driver,,,
13618,0,1,0,feel like i aint did this in a while let me warm up eat that pussy for a half an hour got her goin nuts,,,
13619,0,1,0,feelin like i can have any bitch i want feelin like all these hoes in this bitch want me,,,
13620,0,1,0,fell asleep and woke up to some weird ass staring at me what never seen a beaner sleep before,,,
13621,0,0,1,female jihadis european amp american grave dangers joe for america via,,,
13622,0,1,0,females act like they never seen a nicca who raise they kids the reaction makes me laugh every time,,,
13623,0,1,0,females always tryna make a nigga feel bad about some shit like bitch i ma smoke this weed and be happy all day,,,
13624,0,1,0,females be damn near naked wondering why niccas jus wanna fuk lol,,,
13625,0,1,0,females never understand that guys dont give af about females that they dont like liking them stop trippin he dont know that hoe,,,
13626,0,1,0,females so dirty bro real talk you gotta play these bitches now day because if you don t they still gonna do it to you,,,
13627,0,1,0,females talk down on niccas when i can point out a few females who be on that tip,,,
13628,0,1,0,females use breast cancer awareness month as an excuse to be a hoe on social sites smh knowing damn well they know nothing about that shit,,,
13629,1,0,0,feminist aka a bitch,,,
13630,0,1,0,fenkell in this bitch,,,
13631,0,1,0,ferrari addiction bitch it s a wonderful thing,,,
13632,0,1,0,few instagram likes a bitch swear dat she on,,,
13633,0,1,0,fight me rt b1991 0 cuz they re trash rt marc how many 50 cent corn dogs did you order today,,,
13634,0,1,0,fight me den hoe,,,
13635,0,1,0,fight me you tubby bitch i ll fight anyone 8221,,,
13636,0,1,0,fight night tonight go cotto smack that pompous cunt down in front of millions mayweathercotto,,,
13637,0,1,0,fighting on the internet is like competing in the special olympics even if you win you re still retarded,,,
13638,0,0,1,figure all da ofay like to see my family pitcher,,,
13639,0,1,0,finally back behind the sticks visit me bitches vbar stmarksplace eastvillage nyc richmahogany,,,
13640,0,0,1,finally done wif mock regents 128524,,,
13641,0,0,1,finally got an updated pic with angel wing colored,,,
13642,0,0,1,finally got my medicine and crackers,,,
13643,0,1,0,finally running the game and everybody trippin now but ion give a fuck i got their bitches drippin now,,,
13644,0,1,0,find waldo at escape bitches 128308 9898 65039 128309 127926 10024 128588,,,
13645,0,1,0,find a big butt bitch somewhere and get my nuts kissed 127911 127911 128252 127925 127925 127925,,,
13646,0,1,0,find her ass and push her down some stairs by accident throw some water on the floor shit kick a bitch,,,
13647,0,0,1,finding cheap 240s on craigslist but they all need a new tranny 128553 128532,,,
13648,0,0,1,fine i ll settle for an oreo milkshake,,,
13649,0,1,0,fine ass fat bitch twitterlurking,,,
13650,0,0,1,fine chicks lap dances always trash,,,
13651,0,1,0,fines hoes only 128527 128076,,,
13652,0,0,1,finished yankeeography and still hate the arizona d backs for winning in 2001 yankees shoulda had that,,,
13653,0,1,0,finna favorite my last tweet so niccas will kno i been knew wassup,,,
13654,0,1,0,finna get 86 d cause bitches in coming at me wrong,,,
13655,0,1,0,fire bitch,,,
13656,0,1,0,fireball has turned from a cool liquor i used to be sponsored by to a drink for pussy country dudes who hear it in a song,,,
13657,0,0,1,first tbt best and drunkest yankees game ever wherescolman everclear,,,
13658,0,1,0,first chick to bring me some hash browns from waffle house right now will get her pussy ate,,,
13659,0,1,0,first game first play dat can fuck my bitch,,,
13660,0,0,1,first jig of the night,,,
13661,0,0,1,first key club trash pick up with the freshman tbt,,,
13662,0,1,0,first of all you my type of bitch,,,
13663,0,1,0,first off fuck your bitch amp the click you claim 127911,,,
13664,0,1,0,first the white bitch wanna ask extra questions amp shit amp be a lil bitch about everything with her skinny ass,,,
13665,1,0,0,first thing i do when i hit the lotto is buying two fat bitches and watching her eat both in one sitting,,,
13666,0,1,0,first thing she wit ya next minute she against ya like that hoe from the clippers,,,
13667,0,1,0,fitted girbuad straps them bitches would be raw as hell,,,
13668,0,0,1,fitzpatrick is trash bruh,,,
13669,0,1,0,fizz a whole hoe outchea see would of been walking,,,
13670,0,0,1,flabby bird sounds turrible lol i ll just stick to watching paint dry,,,
13671,0,1,0,flag bitch 128681 ghat damn we night as well be playing against the flag shit,,,
13672,1,0,0,flaming faggots that publicly state how they want everything handed to them like fuck you dude get off your bottom ass and do something,,,
13673,0,0,1,flappy bird instead of studying sounds great 128527 128555 flappybirdisruiningmylife,,,
13674,0,0,1,flappy bird is gonna be the death of me,,,
13675,0,0,1,flappy bird on bull,,,
13676,0,0,1,flappy bird stresses me out,,,
13677,0,1,0,flashin money but ya bitch nails not done,,,
13678,0,1,0,flaw bitches flaw bitches everywhere,,,
13679,0,0,1,flights from liberia should just be rerouted to ferguson 2 birds 1 stone,,,
13680,0,0,1,flipping back and forth between yankees playoff baseball and the trainwreck formerly known as the new york jets,,,
