Id,hate_speech,offensive_language,neither,clean_tweet
9853,0,1,0,hoes be making twerk videos talking bout just playing around bitch you know you was serious
9854,0,1,0,hoes be prayin niccas dnt kno dat background
9855,0,1,0,hoes get in this bitch talk about irrelevant shit 128514 128514 128514
9856,0,1,0,hoes gon always be hoes or have they hoe ways at least
9857,0,1,0,hoes gon be hoes let them be
9858,0,1,0,hoes gone be hoes but thats none my business
9859,0,1,0,hoes gone be hoes dontbemad
9860,0,1,0,hoes hang wit hoes cuz dey got da same hobbies
9861,0,1,0,hoes respect niggas who get strait to the point i won t lead a bitch on if all i won t is crash den it will be adressed clearly turn up
9862,1,0,0,hoes thnk they won when the nigga thats ridin the fence start givin them a lil attention what u won hoe a wishywashy ass nigga oh
9863,0,1,0,hoes will be hoes lol
9864,0,1,0,hoes will be hoes nd ratchets will be well u know
9865,0,1,0,hoes will be hoes monday saturday amp starting again sunday after church services
9866,0,1,0,hoes will be hoes
9867,0,1,0,hoes will put with ya man 128540 as the location in their bio then get mad when you think they a hoe
9868,0,0,1,hoi fai moke hau
9869,0,1,0,hokis pokis bitch
9870,0,0,1,hold all your ghetto labeled and endorsed vodka brands you can rum me silly any day shivermetimbers
9871,0,1,0,hold up lebron ain t at dwade wedding if he got uninvited for leaving miami that s some hoe shit see y all so quick to call some1 brother
9872,0,1,0,hold up women leaving good men for some quotes they seen a nigga with no girl post on instagram that he copied on google u hoes crazy 9996 65039 9996 65039
9873,1,0,0,holder 8217 s justice department isn 8217 t interested in the facts in ferguson these race hustling bitches are disgraceful
9874,0,1,0,holy fuck they some bomb ass bitches at buc ee s
9875,0,1,0,holy fuck white bitch with 4 baby daddy straight goes who uses condoms anyways bitch maybe you should so you d stay outta the clinic
9876,0,0,1,holy monkey balls its warm today
9877,0,1,0,holy sheep shit i haven t been on instagram in a coons age im seeing pictures from like 20 weeks ago haha
9878,0,1,0,holy shit the retard episode of wheel of fortune again fantastic
9879,0,0,1,home to chicken and penne alfredo and oreos and banjo
9880,0,0,1,homemade soup is very good with vegetables on the side with crackers
9881,0,0,1,homework and boonies date with caitlin tonight gt gt
9882,0,1,0,honestly i think i would trash that young man and i ll fuck his bitch and i ll smack his mother prolly shot his ugly ass dog
9883,0,1,0,honestly at this point i doubt i d fuck miley cyrus anymore that bitch is a mess
9884,0,1,0,honestly if the most hoodiest ratchet bitch asked me to her prom i m in dere
9885,0,1,0,honestly it s enough bad bitches in the universe for everyone not including dykes
9886,0,1,0,honkey ass bitch tryna tell me shit
9887,1,0,0,hood niggas and bitches love emojis lmfao
9888,0,1,0,hope y all kno wen u eat pussy u one inch away from death
9889,0,1,0,hope you find a bitch with some ass that satisfies ya needs
9890,0,1,0,hopefully this niggah buys my gamma 11 s cause i want them
9891,0,1,0,horny japanese milf showers and toys her soaking wet 160 pussy
9892,0,1,0,horny milf in sexy lingerie has her old pussy pummeled by a hard 160 dick
9893,0,0,1,horny called me asking her to buy her a drink this morning and then this jiggaboo walks in with a sonic drink in her hand done
9894,0,1,0,horny cougar gets two cocks shoved in her 160 pussy
9895,0,1,0,horny mature babe in a kimono has her pussy fingered and 160 fucked
9896,0,1,0,horse racing bitch
9897,0,0,1,houston has so many trash drivers
9898,0,1,0,how i beat up the pussy
9899,0,1,0,how i m supposed to know you not just a butch dyke if yeen got a beard my man
9900,0,1,0,how paul gonna pick up the ball after a score and bitch to thevrefs and the warriors bench without getting a t
9901,0,0,1,how about a charles in charge movie with shia lebouf as charlie and ryan gosling as buddy whynot
9902,0,1,0,how are chappell and i supposed talk shit about bitch ass now that he has a twitter confused lt 3
9903,0,1,0,how are you gonna be a cunt to your friends
9904,0,0,1,how bout them redskins
9905,0,1,0,how can i not take my style back from niccas when niccas was taking my style way before preach 128175 rns
9906,0,1,0,how can a woman take u serious when you re a hoe i mean rt how can a nigga take you serious when youre a hoe lol like
9907,0,1,0,how can dre drop it but so much cunts will illegally download it or go on itunes to get it should be a fuckin hardcore cd in shops only
9908,0,1,0,how can you say you don t want a nigga that s friendly but your pussy is like casper the friendly ghost
9909,0,1,0,how come i won t pray but find time for a bitch
9910,0,1,0,how could you do this to me bitch
9911,0,1,0,how could you do this to meeeeeee bitch
9912,0,1,0,how da fucc we gone believe that you out here selling bricks wit some dirty ass kicks nicca u ain t sellin shit
9913,0,1,0,how did i get stuck with the worlds biggest cunt for a sister i just wanna set the cunt on fire and send her straight to hell
9914,0,1,0,how do i tell this cashier that i m tryna fuck her right in the pussy
9915,0,1,0,how do ask a broad to just eat her pussy
9916,0,1,0,how do you bloke someone on insta dumb bitch scares me
9917,0,1,0,how do you go to sleep at night bitch if i m not the one sleeping with youuu 128266
9918,0,1,0,how do you greet your friends 8212 yo bitch what s up 9829
9919,0,1,0,how do you photoshop yourself and still be ugly that s like cheating on test and still failing be ashamed bitch
9920,0,1,0,how filthy of a cunt is to pretend that obama threatening amnesty is not vastly more egregious than boehner on obamacare tcot
9921,0,1,0,how he move in a room full of no s how he stay faithful in a room full of hoes
9922,0,0,1,how is angry birds the movie going to work they re just floating bird heads
9923,0,0,1,how is that not a yellow on ronaldo for full on body bumping the ref
9924,0,0,1,how long after the redskins change their nsme will all memorabilia w redskind name be deemef racist and therefore illegal any thoughts
9925,0,0,1,how long are they going to let the fools in ferguson continue stop pussy footin amp disperse them by whatever means necessary
9926,0,0,1,how many yankees players have 3k hits you have to put derekjeter in the conversation for best yankee ever his numbers demand it
9927,0,1,0,how many times you hoes look at my picture a day 128557 128557 128557
9928,0,1,0,how mich time the p o p hold it down nigga bitch catch
9929,0,1,0,how my bestf gon call me people like ima regular niggah to her now smh
9930,0,0,1,how now gung ho
9931,0,1,0,how she stay faithful with a room full of hoes
9932,0,1,0,how tf you act like a bitch
9933,0,0,1,how the hell was david murphy s hit not a home run clearly over the yellow line another umpire mess up smh
9934,0,1,0,how this ugly ass nigga gets more pussy than me
9935,0,1,0,how u know u dont get real life pussy only carin bout her enterin your dms rt she can enter my dms anytime
9936,0,1,0,how y all associate or even entertain that bitch ass nigga is beyond my comprehension
9937,0,1,0,how you cry like a bitch every time me other chiefs fans have friendly debates
9938,0,1,0,how you fucc for cash but u not a hoe and how i m going to respect u if your poccets broke
9939,0,1,0,how you gone wife a bitch that let niggas lick on her head in public
9940,0,1,0,how you gonna use my name while you talmbout pussy tastes lol
9941,0,1,0,how you just gon start some mess and try to break up that man home for 20 racks i ll kill that hoe for breezy fam
9942,0,1,0,how you like them apples you pineapple bitch
9943,0,1,0,how you livin hoe
9944,0,1,0,how you look like big bad mama but make fun of a pretty bitch wow where they do that at
9945,0,1,0,how you rap but can t getcho bitch to rt ya music put the mic down bro
9946,0,1,0,how you stay faithful in a room full of hoes 128549
9947,0,1,0,how you unblock bitches on here
9948,0,1,0,how s this bitch wearing high heals right now
9949,0,1,0,how s work bitch
9950,0,1,0,hugh heffner gonna be on life support still gettin pussy
9951,0,1,0,hugh hefner has lived the life that most of us men only dream of the man is 88 and still gettin all the pussy he wants
9952,0,0,1,hugs or kisses 8212 hugs it gives you a warm fuzzy feeling
9953,0,1,0,hull all yuh mudda cunt rt six strikers set for the clasico
9954,0,1,0,humble personality not a hoe rt 21 best non physical feature the opposite sex can have
9955,0,1,0,hungry as ferkin nips
9956,0,1,0,hungry then a hoe
9957,0,1,0,hunkie is resorting to dick kicks
9958,0,1,0,hunnit hoes in the house amp they all fckn watch dog ass kb ball again ion see a bih cause they broke as hell 2 places ain goin broke or jail
9959,0,1,0,hurry up nigga this the last key they dont kno where the fiberglass safe at to get in that bitch you need a glass key
9960,0,1,0,hurry up nigga this the last key they dont know where the fiberglass safe at to get in that bitch you need a glass key
9961,0,1,0,hustling aint for everybody either jus like certain niccas can t hoop or play football certain niccas can t hustle
9962,0,1,0,hypocritical little bitch
9963,0,1,0,i confess gt degenerateartist and rebelscience is the walrus who sneaks pussy in the night gt i am artist paints your wife with bastards gt
9964,0,1,0,i dont fuck wit youuuuuuuu you lil stupid ass bitch
9965,0,1,0,i fucken can t stand little cunts that write a damn essay on how the feel about something on facebook gross
9966,0,0,1,i i haven t watched a single episode of lhhny however i m watching the reunion this coon shit i mean the levels of ratcheticity
9967,0,1,0,i listen to based god one time now im based no bitch stfu your like 13 stay outa the based game
9968,0,0,1,i love my 10 amp 5 but most days they remind me why birth control is important later in life i miss my baby bird come home 18
9969,0,1,0,i was down for a minute them bitches left a nigga them hoes forgot about me like they neva met a nigga
9970,0,1,0,i absolutely love my shanti regardless what we go through that s my bitch
9971,0,1,0,i actually get on with erin and think she s really nice bit you re so two faced and bitch about her all the time nasty
9972,0,1,0,i actually just hate the bitches on here
9973,0,1,0,i adopted these bitches
9974,0,1,0,i ain t finna sleep bitch it s 8 o clock when you finish noddin meet me at the top
9975,0,1,0,i ain t neva care what ah bitch had to say bout me
9976,0,1,0,i ain t a killer but don t push me revenge is like the sweetest joy next to getting pussy
9977,0,1,0,i ain t afraid to cut a bitch or open a package or somethin gangsta
9978,1,0,0,i ain t been to the fair since i was like 8 and i haven t wanted to go since then either for some reason too many niggers for me
9979,0,1,0,i ain t bout to listen to this nigga rap about eating pussy
9980,0,1,0,i ain t buying no pussy i got too many followers for that
9981,0,1,0,i ain t cuffing no bitch that s out here posting sex gif s but maybe i m just different
9982,0,1,0,i ain t cutting my hair for u hoes at hc
9983,0,1,0,i ain t don t turnin up bitch
9984,0,1,0,i ain t even know white girls had good pussy like dat eitha lbvs they winnin too
9985,0,1,0,i ain t fenna be locked up 23 hours a day beating my dick for a guilty mf who out here fucking free world pussy
9986,0,1,0,i ain t going to movies hoe we straight sexing
9987,0,1,0,i ain t got no hoes 128530 128074
9988,0,1,0,i ain t got no pussy or weed i m on that bitch suck my dick diet
9989,0,1,0,i ain t got no type bad bitches is the only thing i like
9990,0,1,0,i ain t got time for a hoe tell her hop in the whip amp shut the cadillac doe
9991,0,1,0,i ain t no bitch no more i got my license d
9992,0,1,0,i ain t really trippin about the money yo that shit constantly comes like a bitch pussy
9993,0,1,0,i ain t stressin you hoes know dat 128133 128129 128068
9994,0,1,0,i ain t talking onna phone butch we straight texting ion wanna go to the movies bitch we sexin 128175
9995,0,1,0,i ain t trying to fuck bitch i just want wings
